partno,name,typeof,width,height,depth,weight,level,loadbear,updown,color
BoxType81_#222,BoxType81,cube,415,195,268,127,1,100,False,green
BoxType81_#223,BoxType81,cube,140,122,247,319,3,100,False,white
BoxType81_#224,BoxType81,cube,335,320,167,456,3,100,True,black
BoxType81_#225,BoxType81,cube,162,446,494,458,2,100,False,green
BoxType81_#226,BoxType81,cube,169,259,285,173,2,100,True,black
BoxType81_#227,BoxType81,cube,292,142,264,452,3,100,False,black
BoxType81_#228,BoxType81,cube,176,271,398,345,1,100,True,red
BoxType81_#229,BoxType81,cube,443,311,263,207,1,100,True,blue
BoxType81_#230,BoxType81,cube,366,417,168,386,2,100,False,white
BoxType81_#231,BoxType81,cube,372,105,429,152,2,100,True,red
BoxType81_#232,BoxType81,cube,359,242,243,257,3,100,False,white
BoxType81_#233,BoxType81,cube,361,137,447,222,3,100,True,red
BoxType81_#234,BoxType81,cube,472,206,149,279,3,100,False,white
BoxType81_#235,BoxType81,cube,335,122,180,397,1,100,False,black
BoxType81_#236,BoxType81,cube,139,251,478,471,2,100,True,green
BoxType81_#237,BoxType81,cube,106,270,123,414,3,100,True,red
BoxType81_#238,BoxType81,cube,206,278,212,186,1,100,True,green
BoxType81_#239,BoxType81,cube,337,217,199,290,2,100,True,blue
BoxType81_#240,BoxType81,cube,190,223,446,410,3,100,True,green
BoxType81_#241,BoxType81,cube,327,288,124,280,2,100,False,red
BoxType81_#242,BoxType81,cube,418,390,463,154,3,100,True,blue
BoxType81_#243,BoxType81,cube,343,274,271,200,2,100,False,red
BoxType81_#244,BoxType81,cube,444,397,434,338,1,100,True,green
BoxType81_#245,BoxType81,cube,185,359,266,428,3,100,False,blue
BoxType81_#246,BoxType81,cube,143,434,140,233,1,100,True,black
BoxType81_#247,BoxType81,cube,483,372,478,239,2,100,False,green
BoxType81_#248,BoxType81,cube,440,266,284,147,1,100,False,green
BoxType81_#249,BoxType81,cube,244,230,113,261,3,100,False,green
BoxType81_#250,BoxType81,cube,335,197,465,251,2,100,False,red
BoxType81_#251,BoxType81,cube,456,180,159,202,3,100,True,blue
BoxType81_#252,BoxType81,cube,375,408,362,254,3,100,False,red
BoxType81_#253,BoxType81,cube,375,393,281,330,3,100,True,red
BoxType81_#254,BoxType81,cube,356,170,137,399,2,100,True,blue
BoxType81_#255,BoxType81,cube,289,172,258,432,1,100,True,green
BoxType81_#256,BoxType81,cube,474,411,282,250,1,100,True,green
BoxType81_#257,BoxType81,cube,427,411,256,233,1,100,True,black
BoxType81_#258,BoxType81,cube,203,454,304,443,2,100,True,green
BoxType81_#259,BoxType81,cube,342,460,357,232,2,100,False,blue
BoxType81_#260,BoxType81,cube,340,323,194,457,2,100,True,blue
BoxType81_#261,BoxType81,cube,309,500,421,443,3,100,False,green
BoxType81_#262,BoxType81,cube,141,158,440,330,2,100,False,black
BoxType81_#263,BoxType81,cube,370,424,304,445,1,100,False,green
BoxType81_#264,BoxType81,cube,426,123,167,162,1,100,True,white
BoxType81_#265,BoxType81,cube,214,144,188,456,3,100,True,blue
BoxType81_#266,BoxType81,cube,353,399,479,345,1,100,True,blue
BoxType81_#267,BoxType81,cube,232,234,264,325,3,100,True,red
BoxType81_#268,BoxType81,cube,282,499,238,261,3,100,False,red
BoxType81_#269,BoxType81,cube,339,500,430,119,3,100,True,red
BoxType81_#270,BoxType81,cube,206,448,283,364,2,100,False,blue
BoxType81_#271,BoxType81,cube,126,106,365,193,3,100,True,blue
BoxType81_#272,BoxType81,cube,108,301,409,396,1,100,True,blue
BoxType81_#273,BoxType81,cube,215,142,454,173,2,100,False,red
BoxType81_#274,BoxType81,cube,109,430,437,426,2,100,True,blue
BoxType81_#275,BoxType81,cube,120,321,132,313,1,100,True,red
BoxType81_#276,BoxType81,cube,203,209,279,150,1,100,True,green
BoxType81_#277,BoxType81,cube,216,365,291,381,2,100,False,green
BoxType81_#278,BoxType81,cube,191,286,465,487,2,100,False,red
BoxType81_#279,BoxType81,cube,103,440,448,196,3,100,True,red
BoxType81_#280,BoxType81,cube,355,439,275,408,1,100,True,white
BoxType81_#281,BoxType81,cube,358,320,163,170,1,100,False,blue
BoxType81_#282,BoxType81,cube,350,119,231,407,3,100,True,black
BoxType81_#283,BoxType81,cube,239,332,347,413,3,100,False,blue
BoxType81_#284,BoxType81,cube,491,444,352,309,2,100,False,black
BoxType81_#285,BoxType81,cube,117,338,315,193,1,100,False,red
BoxType81_#286,BoxType81,cube,116,407,122,330,2,100,False,red
BoxType81_#287,BoxType81,cube,190,339,472,286,2,100,False,blue
BoxType81_#288,BoxType81,cube,436,316,303,250,1,100,True,blue
BoxType81_#289,BoxType81,cube,222,461,163,270,1,100,True,white
BoxType81_#290,BoxType81,cube,421,167,483,354,2,100,False,black
BoxType81_#291,BoxType81,cube,203,111,195,403,1,100,False,red
BoxType81_#292,BoxType81,cube,192,143,413,196,2,100,False,blue
BoxType81_#293,BoxType81,cube,407,254,335,188,2,100,False,red
BoxType81_#294,BoxType81,cube,414,192,367,294,3,100,False,white
BoxType81_#295,BoxType81,cube,418,115,146,486,3,100,True,green
BoxType81_#296,BoxType81,cube,294,206,185,467,3,100,False,blue
BoxType81_#297,BoxType81,cube,360,447,452,478,2,100,True,white
BoxType81_#298,BoxType81,cube,461,226,210,492,1,100,False,blue
BoxType81_#299,BoxType81,cube,128,125,393,312,2,100,True,red
BoxType81_#300,BoxType81,cube,289,427,109,137,3,100,False,black
BoxType81_#301,BoxType81,cube,178,341,342,495,2,100,False,white
BoxType81_#302,BoxType81,cube,136,430,445,226,1,100,False,green
BoxType81_#303,BoxType81,cube,143,185,453,258,2,100,False,red
BoxType81_#304,BoxType81,cube,257,490,277,155,3,100,False,black
BoxType81_#305,BoxType81,cube,210,464,263,360,2,100,False,blue
BoxType81_#306,BoxType81,cube,381,254,297,149,2,100,True,black
BoxType81_#307,BoxType81,cube,335,190,441,445,3,100,False,green
BoxType81_#308,BoxType81,cube,446,500,387,181,1,100,True,red
BoxType81_#309,BoxType81,cube,228,428,346,432,1,100,True,black
BoxType81_#310,BoxType81,cube,444,331,261,335,1,100,True,blue
BoxType81_#311,BoxType81,cube,435,250,413,456,2,100,True,blue
BoxType81_#312,BoxType81,cube,118,150,347,232,1,100,True,green
BoxType81_#313,BoxType81,cube,482,140,318,422,1,100,False,black
BoxType81_#314,BoxType81,cube,365,401,113,393,3,100,True,green
BoxType81_#315,BoxType81,cube,111,172,476,201,1,100,True,red
BoxType81_#316,BoxType81,cube,292,489,265,420,3,100,False,red
BoxType81_#317,BoxType81,cube,411,371,232,486,2,100,True,blue
BoxType81_#318,BoxType81,cube,400,314,139,482,3,100,False,red
BoxType81_#319,BoxType81,cube,451,208,360,111,2,100,True,blue
BoxType81_#320,BoxType81,cube,328,144,434,228,1,100,False,blue
BoxType81_#321,BoxType81,cube,434,264,470,305,2,100,False,green
BoxType81_#322,BoxType81,cube,180,318,273,478,1,100,False,green
BoxType81_#323,BoxType81,cube,289,123,431,129,3,100,True,green
BoxType81_#324,BoxType81,cube,470,426,189,440,1,100,True,red
BoxType81_#325,BoxType81,cube,461,307,224,409,1,100,True,black
BoxType81_#326,BoxType81,cube,463,267,271,318,2,100,True,white
BoxType81_#327,BoxType81,cube,447,121,378,471,2,100,True,green
BoxType81_#328,BoxType81,cube,254,222,239,213,2,100,True,red
BoxType81_#329,BoxType81,cube,313,368,220,309,3,100,False,blue
BoxType81_#330,BoxType81,cube,379,440,351,423,3,100,False,black
BoxType81_#331,BoxType81,cube,377,350,258,165,1,100,True,black
BoxType81_#332,BoxType81,cube,175,327,135,267,2,100,False,red
BoxType81_#333,BoxType81,cube,108,433,228,162,2,100,True,white
BoxType81_#334,BoxType81,cube,440,449,163,484,1,100,False,red
BoxType81_#335,BoxType81,cube,171,174,249,119,1,100,False,black
BoxType81_#336,BoxType81,cube,267,220,340,172,3,100,True,red
BoxType81_#337,BoxType81,cube,356,119,104,220,1,100,False,blue
BoxType81_#338,BoxType81,cube,289,376,419,237,1,100,False,white
BoxType81_#339,BoxType81,cube,450,470,166,237,2,100,True,green
BoxType81_#340,BoxType81,cube,493,331,369,255,2,100,True,black
BoxType81_#341,BoxType81,cube,116,204,209,427,2,100,False,black
BoxType81_#342,BoxType81,cube,192,412,439,470,3,100,True,black
BoxType81_#343,BoxType81,cube,464,348,141,217,1,100,True,green
BoxType81_#344,BoxType81,cube,276,414,392,103,2,100,True,white
BoxType81_#345,BoxType81,cube,477,427,253,397,3,100,False,white
BoxType81_#346,BoxType81,cube,356,332,474,247,3,100,True,white
BoxType81_#347,BoxType81,cube,239,264,471,143,3,100,False,blue
BoxType81_#348,BoxType81,cube,496,391,272,276,1,100,True,blue
BoxType81_#349,BoxType81,cube,344,434,226,125,1,100,True,blue
BoxType81_#350,BoxType81,cube,450,224,389,475,2,100,False,blue
BoxType81_#351,BoxType81,cube,477,366,452,135,3,100,False,black
BoxType81_#352,BoxType81,cube,406,418,283,248,1,100,False,red
BoxType81_#353,BoxType81,cube,194,282,284,229,1,100,False,green
BoxType81_#354,BoxType81,cube,353,123,129,343,3,100,False,black
BoxType81_#355,BoxType81,cube,184,240,391,146,2,100,True,white
BoxType81_#356,BoxType81,cube,147,493,282,245,2,100,True,white
BoxType81_#357,BoxType81,cube,438,261,233,380,2,100,True,green
BoxType81_#358,BoxType81,cube,474,154,495,500,3,100,True,green
BoxType81_#359,BoxType81,cube,316,298,437,228,1,100,False,white
BoxType81_#360,BoxType81,cube,223,139,332,453,3,100,True,black
BoxType81_#361,BoxType81,cube,329,455,347,128,3,100,False,green
BoxType81_#362,BoxType81,cube,377,443,114,180,2,100,False,red
BoxType81_#363,BoxType81,cube,143,177,379,241,3,100,True,green
BoxType81_#364,BoxType81,cube,438,347,117,374,2,100,True,black
BoxType81_#365,BoxType81,cube,316,133,301,148,2,100,True,blue
BoxType81_#366,BoxType81,cube,432,285,426,297,3,100,False,green
BoxType81_#367,BoxType81,cube,175,188,296,149,2,100,True,red
BoxType81_#368,BoxType81,cube,108,252,262,320,2,100,False,black
BoxType81_#369,BoxType81,cube,308,164,181,210,2,100,True,blue
BoxType81_#370,BoxType81,cube,380,360,134,190,2,100,False,black
BoxType81_#371,BoxType81,cube,474,337,253,489,1,100,False,green
BoxType81_#372,BoxType81,cube,360,213,465,375,1,100,False,red
BoxType81_#373,BoxType81,cube,188,395,264,139,2,100,False,black
BoxType81_#374,BoxType81,cube,391,453,240,107,1,100,True,blue
BoxType81_#375,BoxType81,cube,319,143,307,420,3,100,False,red
BoxType81_#376,BoxType81,cube,140,470,173,392,3,100,False,black
BoxType81_#377,BoxType81,cube,470,439,463,251,2,100,True,white
BoxType81_#378,BoxType81,cube,462,232,103,441,2,100,False,black
BoxType81_#379,BoxType81,cube,442,380,188,133,3,100,False,blue
BoxType81_#380,BoxType81,cube,249,473,482,339,1,100,True,red
BoxType81_#381,BoxType81,cube,228,151,472,290,2,100,True,green
BoxType81_#382,BoxType81,cube,351,383,221,434,1,100,False,black
BoxType81_#383,BoxType81,cube,386,302,237,488,1,100,True,black
BoxType81_#384,BoxType81,cube,217,151,490,180,2,100,False,green
BoxType81_#385,BoxType81,cube,424,288,422,181,3,100,False,black
BoxType81_#386,BoxType81,cube,418,181,142,406,3,100,False,white
BoxType81_#387,BoxType81,cube,100,274,212,300,3,100,True,red
BoxType81_#388,BoxType81,cube,207,115,319,106,3,100,True,red
BoxType81_#389,BoxType81,cube,323,394,346,435,2,100,True,blue
BoxType81_#390,BoxType81,cube,108,285,495,467,3,100,True,white
BoxType81_#391,BoxType81,cube,229,169,487,285,2,100,True,red
BoxType81_#392,BoxType81,cube,184,338,463,405,2,100,True,blue
BoxType81_#393,BoxType81,cube,346,390,330,379,3,100,True,red
BoxType81_#394,BoxType81,cube,361,422,270,466,2,100,False,white
BoxType81_#395,BoxType81,cube,115,123,451,280,2,100,True,green
BoxType81_#396,BoxType81,cube,282,120,107,428,2,100,False,green
BoxType81_#397,BoxType81,cube,165,210,296,498,3,100,True,black
BoxType81_#398,BoxType81,cube,314,111,317,165,1,100,True,black
BoxType81_#399,BoxType81,cube,369,409,235,402,1,100,True,white
BoxType81_#400,BoxType81,cube,288,111,383,346,2,100,False,white
BoxType81_#401,BoxType81,cube,470,221,347,185,2,100,False,blue
BoxType81_#402,BoxType81,cube,278,104,349,117,1,100,True,white
BoxType81_#403,BoxType81,cube,312,218,280,288,3,100,False,red
BoxType81_#404,BoxType81,cube,393,446,223,433,1,100,False,white
BoxType81_#405,BoxType81,cube,157,483,347,276,2,100,False,green
BoxType81_#406,BoxType81,cube,401,486,291,316,1,100,True,blue
BoxType81_#407,BoxType81,cube,297,184,117,495,3,100,True,green
BoxType81_#408,BoxType81,cube,392,201,135,271,3,100,False,black
BoxType81_#409,BoxType81,cube,491,196,302,264,3,100,False,black
BoxType81_#410,BoxType81,cube,445,426,171,143,1,100,True,blue
BoxType81_#411,BoxType81,cube,399,419,317,469,3,100,True,green
BoxType81_#412,BoxType81,cube,398,280,303,130,2,100,False,green
BoxType81_#413,BoxType81,cube,317,432,283,183,1,100,True,black
BoxType81_#414,BoxType81,cube,464,383,193,370,2,100,False,white
BoxType81_#415,BoxType81,cube,245,423,123,246,1,100,True,blue
BoxType81_#416,BoxType81,cube,294,311,286,177,3,100,True,blue
BoxType81_#417,BoxType81,cube,338,188,248,320,3,100,False,red
BoxType81_#418,BoxType81,cube,428,353,500,227,1,100,True,green
BoxType81_#419,BoxType81,cube,104,332,228,332,2,100,False,green
BoxType81_#420,BoxType81,cube,373,246,358,360,3,100,False,white
BoxType81_#421,BoxType81,cube,358,240,201,407,2,100,False,green
BoxType81_#422,BoxType81,cube,448,104,489,350,3,100,True,black
BoxType81_#423,BoxType81,cube,134,241,298,352,2,100,False,black
BoxType81_#424,BoxType81,cube,231,189,466,328,3,100,True,blue
BoxType81_#425,BoxType81,cube,176,125,356,152,3,100,True,red
BoxType81_#426,BoxType81,cube,189,220,346,269,2,100,False,red
BoxType81_#427,BoxType81,cube,489,211,500,324,1,100,True,white
BoxType81_#428,BoxType81,cube,217,272,179,496,3,100,True,green
BoxType81_#429,BoxType81,cube,251,307,482,476,2,100,True,white
BoxType81_#430,BoxType81,cube,272,433,445,209,2,100,True,white
BoxType82_#1,BoxType82,cube,445,499,425,215,2,100,True,red
BoxType82_#2,BoxType82,cube,229,293,406,287,3,100,True,blue
BoxType82_#3,BoxType82,cube,120,248,464,290,2,100,False,green
BoxType82_#4,BoxType82,cube,173,162,177,451,3,100,False,black
BoxType82_#5,BoxType82,cube,384,388,257,236,3,100,False,white
BoxType82_#6,BoxType82,cube,268,441,330,161,3,100,True,green
BoxType82_#7,BoxType82,cube,388,358,428,307,2,100,False,blue
BoxType82_#8,BoxType82,cube,309,164,258,477,2,100,False,green
BoxType82_#9,BoxType82,cube,248,241,167,386,3,100,True,white
BoxType82_#10,BoxType82,cube,184,127,421,258,1,100,True,white
BoxType82_#11,BoxType82,cube,444,207,198,448,3,100,True,green
BoxType82_#12,BoxType82,cube,167,432,412,306,3,100,True,white
BoxType82_#13,BoxType82,cube,227,194,437,485,1,100,True,blue
BoxType82_#14,BoxType82,cube,298,207,199,309,2,100,False,red
BoxType82_#15,BoxType82,cube,362,465,483,108,3,100,False,green
BoxType82_#16,BoxType82,cube,443,110,164,212,2,100,False,green
BoxType82_#17,BoxType82,cube,376,230,338,435,2,100,True,red
BoxType82_#18,BoxType82,cube,120,214,239,191,2,100,False,black
BoxType82_#19,BoxType82,cube,114,164,422,233,1,100,True,blue
BoxType82_#20,BoxType82,cube,260,231,396,440,2,100,True,red
BoxType82_#21,BoxType82,cube,267,375,209,396,3,100,False,white
BoxType82_#22,BoxType82,cube,358,164,313,112,2,100,False,white
BoxType82_#23,BoxType82,cube,432,359,433,181,2,100,True,red
BoxType82_#24,BoxType82,cube,408,184,217,471,1,100,True,blue
BoxType82_#25,BoxType82,cube,254,438,322,448,2,100,True,red
BoxType82_#26,BoxType82,cube,496,161,267,181,1,100,False,blue
BoxType82_#27,BoxType82,cube,460,108,465,289,3,100,False,green
BoxType82_#28,BoxType82,cube,168,202,383,264,1,100,True,black
BoxType82_#29,BoxType82,cube,436,285,377,143,2,100,True,black
BoxType82_#30,BoxType82,cube,184,481,305,445,3,100,False,black
BoxType82_#31,BoxType82,cube,410,201,399,450,3,100,False,white
BoxType82_#32,BoxType82,cube,459,376,118,310,3,100,True,green
BoxType82_#33,BoxType82,cube,445,210,133,394,1,100,True,white
BoxType82_#34,BoxType82,cube,492,309,450,165,1,100,True,black
BoxType82_#35,BoxType82,cube,437,225,431,370,2,100,False,blue
BoxType82_#36,BoxType82,cube,327,258,180,451,1,100,True,white
BoxType82_#37,BoxType82,cube,500,364,111,295,1,100,False,white
BoxType82_#38,BoxType82,cube,343,220,122,282,2,100,False,green
BoxType82_#39,BoxType82,cube,232,308,195,207,1,100,False,white
BoxType82_#40,BoxType82,cube,279,129,121,489,2,100,False,black
BoxType82_#41,BoxType82,cube,164,224,106,352,1,100,False,black
BoxType82_#42,BoxType82,cube,286,489,275,327,1,100,False,black
BoxType82_#43,BoxType82,cube,206,121,190,286,2,100,False,white
BoxType82_#44,BoxType82,cube,286,489,119,256,3,100,False,red
BoxType82_#45,BoxType82,cube,138,131,169,184,3,100,False,blue
BoxType82_#46,BoxType82,cube,261,257,354,143,1,100,True,red
BoxType82_#47,BoxType82,cube,342,417,190,278,1,100,False,white
BoxType82_#48,BoxType82,cube,225,455,399,381,3,100,False,red
BoxType82_#49,BoxType82,cube,168,406,142,442,1,100,True,blue
BoxType82_#50,BoxType82,cube,323,348,435,147,2,100,True,black
BoxType82_#51,BoxType82,cube,174,258,230,116,1,100,True,green
BoxType82_#52,BoxType82,cube,358,339,290,151,2,100,True,green
BoxType82_#53,BoxType82,cube,455,309,326,170,2,100,True,white
BoxType82_#54,BoxType82,cube,159,380,204,455,3,100,True,blue
BoxType82_#55,BoxType82,cube,353,208,416,140,2,100,True,red
BoxType82_#56,BoxType82,cube,442,273,488,495,2,100,False,red
BoxType82_#57,BoxType82,cube,436,147,120,250,1,100,False,blue
BoxType82_#58,BoxType82,cube,150,317,177,190,2,100,False,white
BoxType82_#59,BoxType82,cube,236,369,398,102,3,100,True,red
BoxType82_#60,BoxType82,cube,134,180,335,246,1,100,False,white
BoxType82_#61,BoxType82,cube,367,455,269,224,2,100,True,white
BoxType82_#62,BoxType82,cube,482,408,406,403,1,100,False,blue
BoxType82_#63,BoxType82,cube,261,280,319,382,1,100,True,white
BoxType82_#64,BoxType82,cube,277,401,407,488,1,100,False,black
BoxType82_#65,BoxType82,cube,335,147,470,403,1,100,False,green
BoxType82_#66,BoxType82,cube,469,428,139,156,2,100,False,blue
BoxType82_#67,BoxType82,cube,239,204,351,149,1,100,True,green
BoxType82_#68,BoxType82,cube,151,302,413,158,2,100,True,green
BoxType82_#69,BoxType82,cube,159,485,492,182,2,100,True,red
BoxType82_#70,BoxType82,cube,393,390,328,278,3,100,False,white
BoxType82_#71,BoxType82,cube,185,428,445,375,1,100,True,red
BoxType82_#72,BoxType82,cube,343,462,489,378,2,100,False,blue
BoxType82_#73,BoxType82,cube,316,277,497,123,2,100,False,white
BoxType82_#74,BoxType82,cube,260,347,267,319,3,100,True,black
BoxType82_#75,BoxType82,cube,195,476,460,252,3,100,True,blue
BoxType82_#76,BoxType82,cube,326,358,110,230,1,100,False,blue
BoxType82_#77,BoxType82,cube,172,257,389,221,2,100,True,black
BoxType82_#78,BoxType82,cube,301,450,482,131,2,100,True,black
BoxType82_#79,BoxType82,cube,364,420,394,405,3,100,False,white
BoxType82_#80,BoxType82,cube,188,126,284,296,3,100,False,green
BoxType82_#81,BoxType82,cube,122,270,497,172,3,100,False,white
BoxType82_#82,BoxType82,cube,210,312,471,432,2,100,True,green
BoxType82_#83,BoxType82,cube,363,103,294,151,2,100,True,white
BoxType82_#84,BoxType82,cube,280,445,205,256,3,100,False,green
BoxType82_#85,BoxType82,cube,278,346,485,360,3,100,True,black
BoxType82_#86,BoxType82,cube,461,171,124,172,1,100,False,blue
BoxType82_#87,BoxType82,cube,261,160,103,361,2,100,False,blue
BoxType82_#88,BoxType82,cube,470,152,413,421,2,100,False,black
BoxType82_#89,BoxType82,cube,423,130,325,258,2,100,False,black
BoxType82_#90,BoxType82,cube,333,324,491,186,2,100,True,black
BoxType82_#91,BoxType82,cube,410,370,493,161,2,100,True,white
BoxType82_#92,BoxType82,cube,487,204,375,326,3,100,False,red
BoxType82_#93,BoxType82,cube,132,267,104,164,3,100,True,red
BoxType82_#94,BoxType82,cube,352,293,319,240,3,100,False,black
BoxType82_#95,BoxType82,cube,389,455,178,476,3,100,True,green
BoxType82_#96,BoxType82,cube,354,497,112,313,1,100,True,black
BoxType82_#97,BoxType82,cube,260,258,140,469,3,100,True,green
BoxType82_#98,BoxType82,cube,212,145,294,173,3,100,False,blue
BoxType82_#99,BoxType82,cube,473,385,391,309,3,100,False,green
BoxType82_#100,BoxType82,cube,222,239,328,425,3,100,False,green
BoxType82_#101,BoxType82,cube,351,454,213,372,3,100,True,black
BoxType82_#102,BoxType82,cube,263,319,354,316,2,100,True,black
BoxType82_#103,BoxType82,cube,223,319,276,338,2,100,False,red
BoxType82_#104,BoxType82,cube,279,179,292,320,2,100,True,red
BoxType82_#105,BoxType82,cube,391,306,219,345,2,100,False,black
BoxType82_#106,BoxType82,cube,447,257,425,399,3,100,True,black
BoxType82_#107,BoxType82,cube,142,339,441,262,1,100,True,black
BoxType82_#108,BoxType82,cube,125,467,186,406,3,100,False,black
BoxType82_#109,BoxType82,cube,409,279,500,355,3,100,True,blue
BoxType82_#110,BoxType82,cube,100,186,224,422,1,100,False,white
BoxType82_#111,BoxType82,cube,380,223,498,162,1,100,True,green
BoxType82_#112,BoxType82,cube,141,178,270,169,1,100,False,blue
BoxType82_#113,BoxType82,cube,217,370,368,406,3,100,False,white
BoxType82_#114,BoxType82,cube,205,431,395,252,2,100,True,green
BoxType82_#115,BoxType82,cube,430,369,288,427,2,100,False,blue
BoxType82_#116,BoxType82,cube,388,213,117,189,2,100,True,blue
BoxType82_#117,BoxType82,cube,446,390,497,342,2,100,True,blue
BoxType82_#118,BoxType82,cube,329,490,227,292,2,100,False,green
BoxType82_#119,BoxType82,cube,423,461,168,434,2,100,False,black
BoxType82_#120,BoxType82,cube,226,264,235,399,3,100,False,red
BoxType82_#121,BoxType82,cube,105,491,402,241,1,100,True,red
BoxType82_#122,BoxType82,cube,334,409,364,241,2,100,False,white
BoxType82_#123,BoxType82,cube,320,288,297,343,1,100,True,green
BoxType82_#124,BoxType82,cube,328,200,184,125,2,100,True,black
BoxType82_#125,BoxType82,cube,250,213,461,444,2,100,False,black
BoxType82_#126,BoxType82,cube,256,356,467,485,1,100,True,black
BoxType82_#127,BoxType82,cube,389,270,204,348,3,100,False,green
BoxType82_#128,BoxType82,cube,357,133,299,287,1,100,True,blue
BoxType82_#129,BoxType82,cube,227,110,183,361,2,100,False,black
BoxType82_#130,BoxType82,cube,388,498,217,219,1,100,False,black
BoxType82_#131,BoxType82,cube,338,426,242,403,3,100,True,green
BoxType82_#132,BoxType82,cube,209,456,307,299,2,100,False,white
BoxType82_#133,BoxType82,cube,260,470,427,214,2,100,True,black
BoxType82_#134,BoxType82,cube,192,277,478,369,1,100,True,white
BoxType82_#135,BoxType82,cube,289,377,164,332,3,100,False,blue
BoxType82_#136,BoxType82,cube,118,351,115,458,1,100,False,white
BoxType82_#137,BoxType82,cube,248,329,489,120,1,100,True,black
BoxType82_#138,BoxType82,cube,457,401,337,364,2,100,True,blue
BoxType82_#139,BoxType82,cube,342,254,328,235,3,100,True,white
BoxType82_#140,BoxType82,cube,454,341,402,142,1,100,True,black
BoxType82_#141,BoxType82,cube,475,453,455,171,2,100,True,white
BoxType82_#142,BoxType82,cube,424,497,265,416,3,100,True,black
BoxType82_#143,BoxType82,cube,257,134,155,343,1,100,True,white
BoxType82_#144,BoxType82,cube,331,201,169,230,1,100,False,red
BoxType82_#145,BoxType82,cube,476,449,307,443,2,100,True,green
BoxType82_#146,BoxType82,cube,116,200,126,194,3,100,False,blue
BoxType82_#147,BoxType82,cube,243,211,190,244,1,100,False,blue
BoxType82_#148,BoxType82,cube,474,195,400,287,2,100,False,black
BoxType82_#149,BoxType82,cube,265,254,112,479,2,100,False,white
BoxType82_#150,BoxType82,cube,440,382,418,247,2,100,True,red
BoxType82_#151,BoxType82,cube,129,454,497,487,2,100,False,black
BoxType82_#152,BoxType82,cube,242,415,339,309,3,100,True,green
BoxType82_#153,BoxType82,cube,168,228,214,222,3,100,True,red
BoxType82_#154,BoxType82,cube,266,125,327,232,1,100,False,green
BoxType82_#155,BoxType82,cube,487,372,488,280,2,100,False,red
BoxType82_#156,BoxType82,cube,466,124,327,331,1,100,False,red
BoxType82_#157,BoxType82,cube,331,102,257,381,3,100,True,blue
BoxType82_#158,BoxType82,cube,483,397,136,330,1,100,True,blue
BoxType82_#159,BoxType82,cube,154,257,486,392,1,100,True,red
BoxType82_#160,BoxType82,cube,459,467,297,243,2,100,False,red
BoxType82_#161,BoxType82,cube,405,282,255,211,2,100,False,red
BoxType82_#162,BoxType82,cube,255,389,204,224,2,100,False,red
BoxType82_#163,BoxType82,cube,464,384,173,303,2,100,True,red
BoxType82_#164,BoxType82,cube,438,159,497,329,1,100,True,green
BoxType82_#165,BoxType82,cube,434,112,239,180,2,100,False,blue
BoxType82_#166,BoxType82,cube,105,398,205,405,1,100,True,blue
BoxType82_#167,BoxType82,cube,327,441,102,269,2,100,False,blue
BoxType82_#168,BoxType82,cube,216,325,389,293,3,100,True,blue
BoxType82_#169,BoxType82,cube,270,431,245,474,2,100,False,red
BoxType82_#170,BoxType82,cube,317,282,354,186,3,100,False,red
BoxType82_#171,BoxType82,cube,338,343,102,157,2,100,False,red
BoxType82_#172,BoxType82,cube,422,449,173,103,1,100,False,black
BoxType82_#173,BoxType82,cube,421,131,400,475,3,100,True,red
BoxType82_#174,BoxType82,cube,357,199,211,177,3,100,False,green
BoxType82_#175,BoxType82,cube,251,185,414,309,3,100,True,blue
BoxType82_#176,BoxType82,cube,295,202,145,167,3,100,True,blue
BoxType82_#177,BoxType82,cube,458,144,210,333,3,100,True,white
BoxType82_#178,BoxType82,cube,261,365,335,212,3,100,True,blue
BoxType82_#179,BoxType82,cube,216,212,121,414,1,100,True,blue
BoxType82_#180,BoxType82,cube,493,249,264,436,2,100,True,black
BoxType82_#181,BoxType82,cube,129,239,442,426,2,100,False,white
BoxType82_#182,BoxType82,cube,212,339,393,328,3,100,False,blue
BoxType82_#183,BoxType82,cube,290,382,185,383,2,100,False,white
BoxType82_#184,BoxType82,cube,234,165,182,361,2,100,False,red
BoxType82_#185,BoxType82,cube,242,157,392,421,1,100,False,black
BoxType82_#186,BoxType82,cube,400,400,336,378,1,100,True,white
BoxType82_#187,BoxType82,cube,344,322,235,357,2,100,False,green
BoxType82_#188,BoxType82,cube,297,497,196,344,3,100,True,red
BoxType82_#189,BoxType82,cube,137,463,411,103,3,100,True,white
BoxType82_#190,BoxType82,cube,213,316,375,250,1,100,True,green
BoxType82_#191,BoxType82,cube,136,206,493,233,3,100,False,green
BoxType82_#192,BoxType82,cube,390,132,373,419,3,100,False,white
BoxType82_#193,BoxType82,cube,329,218,283,152,1,100,True,blue
BoxType82_#194,BoxType82,cube,124,338,214,213,1,100,True,red
BoxType82_#195,BoxType82,cube,417,151,356,377,1,100,False,black
BoxType82_#196,BoxType82,cube,226,253,296,122,1,100,False,green
BoxType82_#197,BoxType82,cube,260,436,413,355,1,100,True,red
BoxType82_#198,BoxType82,cube,378,313,115,340,2,100,False,green
BoxType82_#199,BoxType82,cube,462,438,348,184,1,100,True,blue
